id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2115,Como Quality Suite Accommodation,2313,Helen,,SOUTH PERTH,-32.00871,115.86407,Private room,101,1,67,2019-02-09,0.61,1,136,43,
37688,Living in our family home,162227,Theja,,MELVILLE,-32.06806,115.87674,Private room,69,1,0,,,1,365,0,
42713,Bed with Breakfast,186576,Denise,,IRWIN,-29.25216,114.93205,Private room,94,1,14,2021-10-17,0.18,1,365,6,
59311,family home in canning vale,284743,Rudy And Lina,,GOSNELLS,-32.07592,115.93188,Private room,65,1,7,2018-04-28,0.05,1,362,0,
65261,"Bright but cosy Fremantle Unit, 1-2 Guests",319052,Suzanne Elizabeth,,FREMANTLE,-32.04964,115.76582,Entire home/apt,70,2,258,2017-12-30,2.59,1,161,21,
69534,Palms Bed and Breakfast,348191,Teresa,,JOONDALUP,-31.84295,115.80467,Private room,85,2,10,2021-11-12,0.20,1,360,7,
81044,Welcome Home Family Villa near Fremantle,431695,Carol,,MELVILLE,-32.04561,115.7833,Entire home/apt,159,4,12,2020-01-07,0.13,1,296,6,
83521,Perth Northern Suburbs Stay-Unique,275749,Daniel,,SWAN,-31.82727,115.88768,Private room,100,1,1,2011-05-09,0.01,1,365,0,
88185,Palmerston Paradise - downstairs,474393,Anne,,VINCENT,-31.942358,115.858208,Private room,75,2,188,2021-01-06,1.58,2,215,8,
100798,Mount Lawley close city/airport,529238,Jean,,STIRLING,-31.92177,115.8769,Private room,50,2,214,2017-10-21,1.82,1,294,0,
119422,Executive Large Single Rm - very comfortable/clean,602975,Mary,,JOONDALUP,-31.81418,115.74194,Private room,70,2,22,2016-11-06,0.17,3,362,0,
141083,"Private Room, ensuite & sep lounge",686529,Suzy,,WANNEROO,-31.65324,115.69228,Private room,195,2,0,,,1,365,0,
141610,"Leela, premium 2 BR spa Villa",688591,Gadi,,DENMARK,-34.98308,117.35286,Entire home/apt,336,5,4,2021-05-08,0.12,5,258,2,
161731,20 Minutes walk to Perth City,773536,Eugene & Terry,,VINCENT,-31.93846,115.86798,Private room,50,1,120,2014-11-12,1.28,1,356,28,
173260,"Serena St Beach House, Falcon Bay",827051,Carol,,MANDURAH,-32.58746,115.65359,Entire home/apt,150,2,28,2021-10-10,0.26,2,326,8,
205892,Walk to Perth & Cultural Centre - West Perth house,1012875,Jane,,VINCENT,-31.94108,115.85282,Private room,60,2,50,2013-12-07,0.87,2,173,3,
231540,The Apple - Heritage Home 8 Acres,747002,Aimee,,BRIDGETOWN-GREENBUSHES,-33.97094,116.148,Entire home/apt,227,2,119,2021-11-17,1.20,1,266,31,
253579,Two Rooms for Price of One,1331712,Steve,,MELVILLE,-32.03495,115.80114,Private room,49,5,29,2012-04-13,0.35,1,266,0,
253921,YOUR OWN SUITE OF ROOMS,256425,Felicia,,EAST FREMANTLE,-32.0356,115.76413,Private room,60,30,8,2021-08-24,0.07,1,299,5,
254578,Back Beach Cottage,1337347,Nicolas,,GINGIN,-31.02491,115.33661,Entire home/apt,228,5,2,2016-01-18,0.02,1,341,0,
274406,Live Like a Local,1430540,Trish,,FREMANTLE,-32.06245,115.74915,Private room,54,2,168,2021-05-29,1.49,3,16,19,
284891,CoSy Vintage Room,1430540,Trish,,FREMANTLE,-32.06055,115.74953,Private room,49,2,266,2021-11-15,3.21,3,213,43,
284909,Peaceful  Perfect Location,1430540,Trish,,FREMANTLE,-32.05854,115.75032,Private room,50,2,245,2021-09-26,2.86,3,110,36,
297749,Private Bedroom (2)  Pool + B/R,1535254,John,,SWAN,-31.86406,116.05199,Private room,67,1,14,2015-03-09,0.13,2,363,0,
300640,Extra large room AC NBN WiFi,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,60,7,5,2020-04-04,0.04,8,364,0,
304886,Silver Street Studios: Fremantle’s unique retreat,1576058,Judy,,FREMANTLE,-32.0639,115.75135,Entire home/apt,288,4,10,2019-10-25,0.51,2,308,5,
305886,Cool king single by Yule Brook WiFi,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,40,7,8,2021-01-18,0.07,8,343,1,
315801,Fully refurbished. Self contained furnished Studio,1621815,Phoebe,,MELVILLE,-32.0296,115.83064,Private room,65,2,21,2021-09-23,0.20,1,314,4,
332709,Swan Valley Retreat Jane Brook WA,1535254,John,,SWAN,-31.86584,116.05148,Private room,67,1,13,2016-12-31,0.11,2,365,0,
348872,Foreshore Apt 109 -Great location!,1767860,Jenni,,ALBANY,-35.02808,117.88728,Entire home/apt,78,1,426,2020-03-18,16.99,1,98,53,
363087,Balneaire Seven,1834803,Barbara,,ALBANY,-35.02543,117.91209,Entire home/apt,220,2,117,2020-10-31,2.32,1,294,22,
373860,Standard double room AC NBN,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,50,7,5,2019-10-10,0.05,8,364,0,
390748,Relaxing Spa 10 min from the City,1937593,Chantelle & Lance,,CANNING,-32.01614,115.90706,Entire home/apt,800,2,38,2015-05-03,0.40,1,364,0,
401138,inviting warm home with the owners,2002278,Jann,,KALAMUNDA,-31.97571,116.0198,Private room,71,1,5,2021-07-07,0.05,2,357,1,
423049,Cycling Heaven in the City!,2103766,Rick & Sandi,,BASSENDEAN,-31.89739,115.94972,Private room,150,1,0,,,1,365,0,
423227,Eclectic Room for Vegan Guests,1724505,Linda,,VINCENT,-31.93885,115.8811,Private room,80,2,51,2020-02-17,0.50,3,365,0,
428002,Spacious queen room AC NBN WiFi,1548293,Yan,,GOSNELLS,-32.03117,115.95798,Private room,60,7,6,2016-03-05,0.06,8,364,1,
433850,Blue Lilly! Fremantle Garden Studio,2156223,Silke,,FREMANTLE,-32.06523,115.7546,Entire home/apt,97,3,117,2021-01-25,1.09,1,294,6,
454941,Peaceful large queen room by creek,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,60,7,7,2017-02-28,0.07,8,364,0,
455658,Your Own Room - Spacious House Next to a Park,2264870,Edwin,,COCKBURN,-32.17133,115.84797,Private room,29,2,8,2019-09-07,0.12,1,318,0,
461699,Spacious Home with Pool & BBQ,2295050,Michael,,MELVILLE,-32.05106,115.85989,Private room,87,1,15,2016-11-04,0.13,1,365,0,
502563,Resort-Style Home,2479925,El,,JOONDALUP,-31.76679,115.78872,Entire home/apt,263,6,27,2021-11-02,0.23,2,309,8,
520004,Lennyland: Sweet Home Away Frm Home,2559435,Lenny,,GOSNELLS,-32.07547,115.99265,Private room,47,2,4,2021-09-22,0.04,1,355,2,
529187,Experience hospitality in our home!,2599999,Miri,,ARMADALE,-32.17342,116.0065,Private room,150,1,0,,,1,365,0,
541072,"Beachside House-Prevelly Villas,Margaret River",2659891,Deirdre And Peter,,AUGUSTA-MARGARET RIVER,-33.97896,114.99394,Entire home/apt,230,2,19,2021-11-22,0.20,3,220,5,
552762,Rose on Surrey!  Bed and Breakfast,2716604,Michele,,BELMONT,-31.95904,115.90662,Private room,95,2,114,2015-12-20,4.79,1,365,0,
566327,Cape Illawarra - Architect's Bliss! Bush/wine/surf,2785721,Geri & Greg,,AUGUSTA-MARGARET RIVER,-33.94986,115.0574,Entire home/apt,300,3,28,2021-10-12,0.26,1,57,8,
588298,Semi Detached Suite - Close to City,2901891,Annette,,VINCENT,-31.92219,115.85459,Entire home/apt,77,2,316,2018-05-06,2.94,1,257,23,
594849,COZY RETRO STYLE Duplex Perth,2939181,Rika,,SOUTH PERTH,-31.98394,115.88867,Entire home/apt,129,1,626,2018-02-13,7.19,1,82,88,
600831,FIFO CONVENIENCE/executive stay,2972842,Jocelyn,,BELMONT,-31.95189,115.91298,Entire home/apt,100,90,0,,,1,174,0,
616860,Close to City Centre Rooms,3057568,Dave,,STIRLING,-31.90816,115.83908,Private room,75,1,59,2013-07-14,0.53,1,365,1,
622652,Big Red House on Settlers Hill,3086862,Julie,,ROCKINGHAM,-32.34194,115.81245,Private room,100,3,3,2014-10-05,0.03,2,365,0,
624479,Cafe Heaven Mt Lawley 10min to CITY,3098327,Merrian,,VINCENT,-31.93947,115.873,Private room,70,2,44,2020-02-20,0.39,2,18,0,
636338,Nature-lovers paradise 20min to CBD,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,60,7,9,2020-10-09,0.08,8,351,0,
645598,The Budget House 12km from Perth in leafy setting,1556947,Amber And Theresa,,WANNEROO,-31.84731,115.85116,Entire home/apt,103,3,87,2021-10-24,2.42,2,319,10,
650246,Treetops Guest House,1271454,Greg & Heather,,CHITTERING,-31.55583,116.03202,Private room,756,1,5,2016-09-15,0.06,1,365,0,
653304,Katz Knook,3285053,Kat,,JOONDALUP,-31.76906,115.78979,Private room,115,2,7,2019-12-28,0.07,1,364,0,
661474,★Family Home★Deluxe & Ideal★FREE WIFI & GIFTS,3339927,Amirah,,CANNING,-32.07286,115.92149,Entire home/apt,250,3,6,2021-01-02,0.09,6,89,1,
662655,Comfy double room by creek AC NBN,1548293,Yan,,GOSNELLS,-32.03294,115.95893,Private room,49,7,11,2021-09-06,0.10,8,364,3,
662660,Cafe Heaven Blue Room Mt Lawley,3098327,Merrian,,VINCENT,-31.93798,115.87341,Private room,70,2,75,2018-09-19,1.60,2,26,1,
667201,Leafy Courtyard Aptmt! Mt Lawley,3374886,Geoff & Lyn,,STIRLING,-31.93019,115.87867,Entire home/apt,90,3,187,2020-04-14,9.09,1,339,18,
668366,The Coach House - Rustic Charm &  Pool,3383167,Noelene,,SUBIACO,-31.95028,115.82215,Entire home/apt,125,5,69,2020-02-13,0.65,1,296,8,
672458,Welcome to our cosy house,3339927,Amirah,,CANNING,-32.03625,115.91183,Entire home/apt,250,3,5,2021-10-02,0.07,6,90,1,
678944,Black George House Country Retreat,3455563,Gordon,,MANJIMUP,-34.31527,116.17746,Entire home/apt,116,2,413,2020-06-22,4.94,1,223,73,
682266,John & Lyns/Quiet Family Home,793327,Lyn & John,,JOONDALUP,-31.75782,115.75606,Private room,35,2,80,2016-03-10,2.82,2,82,19,
682524,Perth Pearsall Flat 23km From City!,1556947,Amber And Theresa,,WANNEROO,-31.7782,115.81276,Entire home/apt,92,4,75,2016-11-20,0.97,2,227,6,
706728,Kambarang Eco-cabin,3632460,Sherry (And Barrie),,DONNYBROOK-BALINGUP,-33.56131,115.9851,Entire home/apt,144,2,154,2019-06-23,1.41,1,242,19,
713282,"Beachfront the WEDGE on the beach,  Mandurah",3671146,Denise & Barry,,MANDURAH,-32.52651,115.6957,Entire home/apt,273,4,14,2021-09-29,0.16,2,361,2,
718652,Unique Duplex with Treetop Balcony,1724505,Linda,,VINCENT,-31.94041,115.88001,Entire home/apt,100,4,41,2016-01-10,0.39,3,261,7,
725819,"Room single Upmarket  near beaches, costs included",3754542,Margaret,,STIRLING,-31.91586,115.7777,Private room,50,1,32,2021-11-07,1.21,6,323,11,
747648,PERTH CITY-G/F GARDEN APARTMENT,3925559,Lina,,STIRLING,-31.9251,115.88111,Entire home/apt,114,3,122,2021-03-25,5.71,2,345,18,
753453,Templemore Gardens_Single Bedroom 2,691076,Pauline,,SOUTH PERTH,-32.01779,115.88466,Private room,73,1,10,2019-09-11,0.09,1,326,0,
756766,Four on Whatley Perth Maylands flat,512735,Sigrid,,BAYSWATER,-31.92752,115.8931,Entire home/apt,89,7,29,2021-09-21,1.20,9,327,5,
756802,Sevenoaks Apartment Perth Maylands,512735,Sigrid,,BAYSWATER,-31.92722,115.90156,Entire home/apt,92,7,15,2021-10-17,0.52,9,311,5,
756823,The Salon at Sevenoaks  Maylands Perth,512735,Sigrid,,BAYSWATER,-31.92825,115.90278,Entire home/apt,120,7,25,2019-02-04,0.36,9,323,1,
760919,Seaside Short Term Rental Apartment,4011409,Wendy,,JOONDALUP,-31.83472,115.75214,Entire home/apt,62,7,132,2017-04-16,3.52,1,245,11,
768678,Inner City / Kings Park / West End,4054831,Graeme,,PERTH,-31.95353,115.84769,Private room,70,7,3,2016-09-13,0.03,1,365,0,
786046,Cape Villas Dunsborough Unit 2,4143995,Jacqueline,,BUSSELTON,-33.62005,115.0932,Entire home/apt,254,3,87,2016-04-16,0.84,1,111,3,
787908,Upscale home near Burns Beach,2753824,Linley,,WANNEROO,-31.71074,115.80041,Private room,69,5,1,2013-02-22,0.01,1,365,0,
787951,Oceanview 1 bed Spa Apt at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83072,115.74696,Entire home/apt,238,3,7,2021-04-07,0.33,6,340,2,
787990,Oceanview Hotel Studio at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83072,115.74696,Hotel room,191,3,3,2020-10-31,0.07,6,341,0,
787999,2 Bedroom Apartment at Quality Resort Sorrento,4153323,Andrew,,JOONDALUP,-31.83073,115.74915,Entire home/apt,205,3,36,2018-04-12,0.38,6,322,15,
802600,Bayswater Views Holiday House,4223738,Kathryn,,BAYSWATER,-31.92566,115.91189,Entire home/apt,135,4,41,2015-05-02,1.07,1,264,6,
806329,The Beach house - Fremantle,3161391,Michael,,FREMANTLE,-32.06905,115.75847,Entire home/apt,190,3,29,2021-09-27,1.11,8,342,8,
811315,"North Freo Chic,executive house + Wifi + NETFLIX",4266413,Jennifer,,FREMANTLE,-32.03319,115.75378,Entire home/apt,268,6,93,2021-09-16,1.32,1,186,18,
820818,Fremantle Sailwind Studio,4310618,Isabel,,FREMANTLE,-32.06087,115.76125,Entire home/apt,103,1,18,2021-09-08,0.22,1,17,15,
824473,An Ocean View Hillarys/SorrenVilla,4284891,Kathy,,JOONDALUP,-31.82914,115.75073,Entire home/apt,175,3,46,2016-06-12,0.75,1,329,10,
