id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2115,Como Quality Suite Accommodation,2313,Helen,,SOUTH PERTH,-32.00871,115.86407,Private room,141,1,122,2023-03-27,0.96,1,55,50,
88185,Palmerston Paradise - downstairs,474393,Anne,,VINCENT,-31.942358,115.858208,Private room,75,2,213,2023-02-01,1.46,2,93,20,
69534,Palms BB,348191,Teresa,,JOONDALUP,-31.84295,115.80467,Private room,122,3,12,2022-12-19,0.18,1,153,2,
65261,"Bright but cosy Fremantle Unit, 1-2 Guests",319052,Suzanne Elizabeth,,FREMANTLE,-32.04927,115.76559,Entire home/apt,70,2,302,2023-03-06,2.12,1,121,37,
141610,"Leela, premium 2 BR spa Villa",688591,Gadi,,DENMARK,-34.98308,117.35286,Entire home/apt,334,5,9,2023-01-25,0.18,4,297,4,
119422,Executive Large Single Rm - very comfortable/clean,602975,Mary,,JOONDALUP,-31.81418,115.74194,Private room,70,2,31,2023-02-17,0.22,2,215,9,
173260,"Serena St Beach House, Falcon Bay",827051,Carol,,MANDURAH,-32.58746,115.65359,Entire home/apt,150,2,52,2023-03-19,0.41,2,256,18,
161731,20 Minutes walk to Perth City,773536,Eugene And Terry,,VINCENT,-31.93846,115.86798,Private room,85,1,172,2023-03-25,1.21,1,292,43,
141083,"Private Room, ensuite & sep lounge",686529,Suzy,,WANNEROO,-31.65324,115.69228,Private room,195,2,0,,,1,365,0,
231540,The Apple - Heritage Home 8 Acres,747002,Aimee,,BRIDGETOWN-GREENBUSHES,-33.97094,116.148,Entire home/apt,266,2,166,2023-03-22,1.43,1,282,38,
254578,Back Beach Cottage,1337347,Nicolas,,GINGIN,-31.02491,115.33661,Entire home/apt,192,14,2,2016-01-18,0.02,1,327,0,
253579,Two Adjacent Rooms for Single Person or Couple,1331712,Steve,,MELVILLE,-32.03495,115.80114,Private room,49,5,37,2023-03-13,0.27,1,170,8,
274406,Live Like a Local,1430540,Trish,,FREMANTLE,-32.06245,115.74915,Private room,61,4,199,2023-03-16,1.54,4,11,26,
