id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2115,Como Quality Suite Accommodation,2313,Helen,,SOUTH PERTH,-32.00871,115.86407,Private room,140,1,77,2022-07-25,0.65,1,63,24,
37688,Living in our family home,162227,Theja,,MELVILLE,-32.06806,115.87674,Private room,72,1,0,,,1,365,0,
42713,Bed with Breakfast,186576,Denise,,IRWIN,-29.25216,114.93205,Private room,94,1,16,2022-06-06,0.18,1,365,5,
59311,family home in canning vale,284743,Rudy And Lina,,GOSNELLS,-32.07592,115.93188,Private room,65,1,7,2018-04-28,0.05,1,360,0,
65261,"Bright but cosy Fremantle Unit, 1-2 Guests",319052,Suzanne Elizabeth,,FREMANTLE,-32.04964,115.76582,Entire home/apt,70,2,276,2022-07-12,2.05,1,143,26,
69534,Palms BB,348191,Teresa,,JOONDALUP,-31.84295,115.80467,Private room,102,2,11,2022-07-01,0.19,1,255,5,
88185,Palmerston Paradise - downstairs,474393,Anne,,VINCENT,-31.942358,115.858208,Private room,75,2,199,2022-06-15,1.45,2,152,14,
100798,Mount Lawley close city/airport,529238,Jean,,STIRLING,-31.92177,115.8769,Private room,50,2,214,2020-03-11,1.57,1,206,0,
119422,Executive Large Single Rm - very comfortable/clean,602975,Mary,,JOONDALUP,-31.81418,115.74194,Private room,70,2,25,2022-07-12,0.19,2,362,3,
141083,"Private Room, ensuite & sep lounge",686529,Suzy,,WANNEROO,-31.65324,115.69228,Private room,195,2,0,,,1,365,0,
141610,"Leela, premium 2 BR spa Villa",688591,Gadi,,DENMARK,-34.98308,117.35286,Entire home/apt,290,5,7,2022-05-25,0.17,5,291,3,
161731,20 Minutes walk to Perth City,773536,Eugene And Terry,,VINCENT,-31.93846,115.86798,Private room,66,1,143,2022-05-14,1.07,1,327,34,
173260,"Serena St Beach House, Falcon Bay",827051,Carol,,MANDURAH,-32.58746,115.65359,Entire home/apt,150,2,40,2022-07-13,0.34,2,324,14,
231540,The Apple - Heritage Home 8 Acres,747002,Aimee,,BRIDGETOWN-GREENBUSHES,-33.97094,116.148,Entire home/apt,240,2,144,2022-07-18,1.34,1,260,38,
253579,Two Rooms for Price of One,1331712,Steve,,MELVILLE,-32.03495,115.80114,Private room,49,5,29,2016-11-16,0.23,1,350,0,
253921,YOUR OWN SUITE OF ROOMS,256425,Felicia,,EAST FREMANTLE,-32.0356,115.76413,Private room,80,30,9,2022-01-28,0.07,1,361,2,
274406,Live Like a Local,1430540,Trish,,FREMANTLE,-32.06245,115.74915,Private room,55,2,174,2022-07-12,1.44,4,23,14,
284891,CoSy Vintage Room,1430540,Trish,,FREMANTLE,-32.06055,115.74953,Private room,49,2,273,2022-07-13,2.13,4,5,17,
284909,Peaceful  Perfect Location,1430540,Trish,,FREMANTLE,-32.05854,115.75032,Private room,50,2,264,2022-07-10,2.12,4,31,32,
300640,Extra large room AC NBN WiFi,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,70,7,6,2021-12-29,0.05,7,364,1,
304886,Silver Street Studios: Fremantle’s unique retreat,1576058,Judy,,FREMANTLE,-32.0639,115.75135,Entire home/apt,301,4,14,2022-02-01,0.42,1,107,5,
305886,Cool king single by Yule Brook WiFi,1548293,Yan,,GOSNELLS,-32.03238,115.958,Private room,40,7,10,2022-06-12,0.08,7,364,2,
